Epoch,Loss,Accuracy,Hamming Loss,Precision,Recall,F1-Score
35.0,0.4109230955772798,89.156684815487,0.10843315184513,0.5740445191096178,0.6372027972027972,0.6039770216526734
36.0,0.3408282096423661,90.91591046581972,0.0908408953418027,0.6903528844995784,0.5372574749273596,0.604258907864221
37.0,0.2850284935008589,91.71929824561404,0.0828070175438596,0.6778101230162457,0.6789577650268084,0.6783834586466165
38.0,0.3822547869593287,91.04416212946158,0.0895583787053841,0.6637687019813991,0.6169892877278707,0.6395246907567936
39.0,0.3939495182536355,91.21234119782214,0.0878765880217785,0.6633878747753712,0.6544131367792498,0.6588699450472031
40.0,0.3658971605854241,92.39806412583182,0.0760193587416818,0.7424645390070922,0.6285767895675016,0.6807905298988975
41.0,0.3478964682062919,92.80943738656988,0.0719056261343012,0.7596779530164333,0.6466391288021028,0.6986155484558041
42.0,1.472611661298335,87.12280701754386,0.1287719298245614,0.0,0.0,0.0
43.0,0.3151946975857175,92.18874773139746,0.0781125226860254,0.7081043956043956,0.6746120770237427,0.6909526089037817
44.0,0.3157110482946582,93.28735632183908,0.0671264367816091,0.7755832881172002,0.6725322292274395,0.7203910896079024
45.0,0.5040080165487656,88.34482758620689,0.116551724137931,0.6527415143603134,0.210555867490174,0.3184037359371683
46.0,1.1736808265097491,87.0453720508167,0.129546279491833,0.6666666666666666,0.0013067015120403,0.0026082906380996
47.0,1.2636549378241486,87.10828796128251,0.1289171203871748,0.967741935483871,0.0028079371022089,0.0055996266915538
48.0,0.3711691297296525,92.24924379915304,0.0775075620084694,0.7177989548109437,0.6573144412123487,0.6862264890282131
49.0,0.7816071871639895,87.0647307924985,0.1293526920750151,0.490787269681742,0.0274344569288389,0.0519641748692028
50.0,0.3983850390504548,90.20689655172414,0.0979310344827586,0.6201700868922166,0.6273611370862165,0.6237448865749349
51.0,0.3270562036164078,91.32365396249244,0.0867634603750756,0.6644007821957352,0.6666978134928051,0.6655473158901171
52.0,0.4195264952782412,92.27586206896552,0.0772413793103448,0.7816764132553606,0.5611530926392387,0.6533072662104921
