Epoch,Accuracy,Loss,Precision,Recall
59.0,84.48669201520913,0.3539279101087766,85.9822309970385,93.35476956055734
60.0,84.33460076045627,0.3459896042066462,86.24127617148554,92.71168274383707
61.0,84.18250950570342,0.3513542065287338,85.87064676616916,92.89558665231432
62.0,84.56273764258555,0.3563555917319129,85.84070796460178,93.6695278969957
63.0,84.56273764258555,0.3473331042948891,86.77932405566601,92.57688229056204
64.0,83.49809885931559,0.3601021792958764,85.1593625498008,92.63271939328276
65.0,83.57414448669202,0.3552915765082134,85.79940417080437,92.20917822838848
66.0,85.0190114068441,0.331565128529773,87.0,92.8495197438634
67.0,84.63878326996198,0.3471325920785175,87.17434869739479,92.16101694915254
68.0,84.56273764258555,0.3320264917086152,86.18618618618619,92.9805615550756
69.0,84.10646387832699,0.3416735987891169,86.21031746031746,92.54526091586794
70.0,85.17110266159696,0.3343173375024515,86.95219123505976,93.16969050160084
71.0,85.39923954372624,0.3319598442929632,87.67676767676768,92.53731343283582
72.0,85.55133079847909,0.3281363371540518,87.70325203252033,92.59656652360516
73.0,86.31178707224335,0.3339532394619549,88.66599799398195,92.95478443743428
74.0,84.94296577946768,0.327959859634147,87.4745417515275,91.97002141327624
75.0,85.62737642585552,0.3320259624982581,87.91878172588832,92.52136752136752
76.0,87.60456273764258,0.3058673794216969,89.23857868020305,93.9102564102564
77.0,86.53992395437263,0.3192396869554239,88.96761133603239,92.8194297782471
78.0,87.14828897338403,0.3103865433265181,88.97876643073812,93.61702127659576
79.0,86.84410646387833,0.3106023522422594,89.51194184839045,92.2912205567452
80.0,85.09505703422053,0.3282001369139727,87.73006134969326,91.86295503211991
81.0,85.24714828897338,0.3226719794466215,87.53799392097264,92.40641711229948
82.0,86.38783269961978,0.3075953853480956,89.0020366598778,92.48677248677248
83.0,85.47528517110266,0.3202881394501994,87.83649052841476,92.73684210526316
84.0,86.69201520912547,0.3105673605904859,89.5169578622816,92.26694915254237
85.0,86.23574144486692,0.3101398583282442,87.45019920318725,94.10503751339763
85.0,85.32319391634981,0.3376803632606478,87.23618090452261,92.93361884368308
86.0,87.30038022813689,0.3161179623840486,89.63730569948187,92.81115879828326
87.0,86.53992395437263,0.3073460328228333,88.66396761133603,93.0924548352816
88.0,87.60456273764258,0.307886433075456,89.68335035750766,93.40425531914892
89.0,88.13688212927757,0.2928164748146253,89.89690721649484,93.76344086021506
90.0,86.99619771863118,0.2976119535810807,89.94764397905759,91.97002141327624
91.0,86.53992395437263,0.3059286492712357,88.98989898989899,92.8345626975764
92.0,87.07224334600761,0.2916122127105208,89.30753564154786,93.09978768577494
93.0,86.31178707224335,0.3149296623819014,89.01673640167364,91.90064794816416
94.0,87.68060836501901,0.3025416602544925,90.3225806451613,92.63607257203842
95.0,85.77946768060836,0.3179682938053327,88.24721377912867,92.46284501061572
96.0,86.08365019011407,0.3086563780465546,87.97533401849948,92.84164859002168
97.0,86.92015209125475,0.3058803903267664,89.93839835728953,92.21052631578948
98.0,89.04942965779468,0.29413518068545,90.16227180527385,94.97863247863248
99.0,88.06083650190114,0.2898200555321048,90.34267912772586,93.14775160599572
100.0,87.22433460076046,0.2946036795482916,89.08341915550979,93.31175836030204
101.0,86.84410646387833,0.2849873935475069,89.49536560247168,92.44680851063828
102.0,87.45247148288973,0.300079380545546,90.17400204708292,92.73684210526316
103.0,88.44106463878327,0.275971690302386,90.31600407747196,93.95546129374335
104.0,86.99619771863118,0.2822018072885625,90.6347554630593,91.49159663865548
105.0,88.89733840304183,0.2779135478331762,91.40461215932916,93.16239316239316
106.0,87.98479087452472,0.3034653696505462,90.99476439790575,92.34856535600426
107.0,89.73384030418251,0.2659181463258231,91.81532004197273,93.8841201716738
108.0,88.59315589353612,0.3110270375276313,91.64021164021165,92.42262540021343
109.0,89.04942965779468,0.2734148682040326,90.9657320872274,93.89067524115757
110.0,87.98479087452472,0.2897971379844581,90.7949790794979,92.53731343283582
111.0,87.90874524714829,0.2797800254295854,90.09384775808134,93.10344827586206
112.0,88.44106463878327,0.2971433881012832,90.08179959100204,94.12393162393164
113.0,88.44106463878327,0.2916713464347755,90.7098121085595,93.24034334763948
114.0,87.3764258555133,0.282493297558497,90.17763845350052,92.29946524064172
115.0,88.89733840304183,0.2721970150356783,91.34107708553326,93.1108719052745
116.0,87.90874524714829,0.2826278357602217,89.48432760364004,94.14893617021276
117.0,88.28897338403041,0.2698275627677931,89.82528263103802,94.07965554359528
118.0,87.52851711026616,0.2807861916063463,89.65873836608066,93.12567132116004
119.0,89.50570342205323,0.2614971403689945,91.72774869109948,93.68983957219253
120.0,87.68060836501901,0.3091022043543703,90.40667361835246,92.52934898612594
121.0,88.13688212927757,0.2836719155311584,90.80578512396694,92.91754756871036
122.0,87.60456273764258,0.2959681335179245,89.47906026557712,93.5897435897436
123.0,88.36501901140684,0.2797527097932556,90.69767441860463,92.95774647887325
124.0,90.57316096556458,0.24545897109942003,94.03435164547004,95.10674976793528
