Epoch,Accuracy,Loss,Precision,Recall
99.0,84.86475735879077,0.43888216346902037,84.86475735879077,100.0
100.0,84.81503579952268,0.4394794420273933,84.81503579952268,100.0
101.0,84.17859984089101,0.44715639571319216,84.17859984089101,100.0
102.0,83.86038186157518,0.45165181661860243,83.86038186157518,100.0
103.0,84.98408910103421,0.43743853040050645,84.98408910103421,100.0
104.0,83.81066030230708,0.45091441648994224,83.81066030230708,100.0
105.0,84.15871121718376,0.4474600461351889,84.15871121718376,100.0
106.0,85.16308671439937,0.4351119943596034,85.16308671439937,100.0
107.0,84.2680986475736,0.44564575867397066,84.2680986475736,100.0
108.0,84.98408910103421,0.4369271050711147,84.98408910103421,100.0
109.0,84.56642800318218,0.4427473198417047,84.56642800318218,100.0
110.0,84.20843277645187,0.44624622916766676,84.20843277645187,100.0
111.0,84.20843277645187,0.4467174081928506,84.20843277645187,100.0
112.0,84.5266507557677,0.4436588290462551,84.5266507557677,100.0
113.0,84.60620525059666,0.4421078644903868,84.60620525059666,100.0
114.0,84.5266507557677,0.44254635247761376,84.5266507557677,100.0
115.0,84.04932378679395,0.44933896293050307,84.04932378679395,100.0
116.0,84.86475735879077,0.438658771678339,84.86475735879077,100.0
117.0,85.03381066030231,0.43728134824426623,85.03381066030231,100.0
118.0,84.79514717581543,0.4389548762500197,84.79514717581543,100.0
119.0,84.98408910103421,0.43646909387562915,84.98408910103421,100.0
120.0,84.43715194908512,0.4444343634005275,84.43715194908512,100.0
121.0,84.7752585521082,0.44015727222143447,84.7752585521082,100.0
122.0,84.65592680986475,0.44142092693313933,84.65592680986475,100.0
123.0,84.69570405727923,0.44127946248175315,84.69570405727923,100.0
124.0,84.21837708830549,0.44654864536934213,84.21837708830549,100.0
125.0,84.05926809864758,0.4492230176392682,84.05926809864758,100.0
126.0,83.65155131264916,0.45386390758875406,83.65155131264916,100.0
127.0,84.49681782020684,0.4430736370173723,84.49681782020684,100.0
128.0,84.20843277645187,0.4464194924527593,84.20843277645187,100.0
129.0,84.1686555290374,0.44714685199690646,84.1686555290374,100.0
130.0,84.75536992840095,0.4401429194940362,84.75536992840095,100.0
131.0,84.45704057279237,0.4437566053361012,84.45704057279237,100.0
132.0,84.72553699284009,0.44087067059894963,84.72553699284009,100.0
133.0,84.65592680986475,0.4423102074470676,84.65592680986475,100.0
134.0,84.53659506762132,0.44204607081839653,84.53659506762132,100.0
135.0,84.65592680986475,0.44138015202633846,84.65592680986475,100.0
136.0,84.37748607796341,0.44451097004815115,84.37748607796341,100.0
137.0,84.76531424025457,0.4400548808354379,84.76531424025457,100.0
138.0,84.14876690533015,0.44700770713000293,84.14876690533015,100.0
139.0,84.37748607796341,0.4453042544169149,84.37748607796341,100.0
140.0,84.23826571201273,0.4472099765357957,84.23826571201273,100.0
141.0,84.36754176610978,0.4450684699900282,84.36754176610978,100.0
142.0,84.38743038981703,0.4448231400480569,84.38743038981703,100.0
143.0,84.15871121718376,0.4469039830116863,84.15871121718376,100.0
144.0,84.65592680986475,0.4408215377618588,84.65592680986475,100.0
145.0,84.15871121718376,0.44755469724513736,84.15871121718376,100.0
146.0,84.48687350835323,0.44333023596804827,84.48687350835323,100.0
147.0,84.36754176610978,0.4450789484821382,84.36754176610978,100.0
148.0,84.53659506762132,0.44264296840892997,84.53659506762132,100.0
149.0,84.72553699284009,0.4410544426448299,84.72553699284009,100.0
150.0,84.61614956245027,0.44176105712991537,84.61614956245027,100.0
151.0,84.51670644391407,0.44299323044039984,84.51670644391407,100.0
152.0,84.14876690533015,0.4469410921662113,84.14876690533015,100.0
153.0,84.84486873508354,0.4389956528001677,84.84486873508354,100.0
154.0,84.69570405727923,0.4408522400832922,84.69570405727923,100.0
155.0,84.13882259347653,0.4483841963212288,84.13882259347653,100.0
156.0,84.58631662688941,0.44221302345061975,84.58631662688941,100.0
157.0,84.45704057279237,0.44384751936362504,84.45704057279237,100.0
158.0,84.80509148766906,0.43876413896613253,84.80509148766906,100.0
159.0,84.33770883054892,0.44495406440402285,84.33770883054892,100.0
160.0,84.31782020684169,0.44531284312644054,84.31782020684169,100.0
161.0,84.11893396976929,0.4474451165929459,84.11893396976929,100.0
162.0,84.66587112171838,0.4413293222112556,84.66587112171838,100.0
163.0,84.63603818615752,0.4423124636072338,84.63603818615752,100.0
164.0,84.64598249801114,0.4418839878234707,84.64598249801114,100.0
165.0,85.39180588703262,0.4324208982122282,85.39180588703262,100.0
166.0,84.49681782020684,0.4431025390964329,84.49681782020684,100.0
167.0,84.51670644391407,0.4437165889006258,84.51670644391407,100.0
168.0,83.969769291965,0.4497590785410294,83.969769291965,100.0
169.0,84.37748607796341,0.44437851848971827,84.37748607796341,100.0
170.0,84.34765314240255,0.4450002089253836,84.34765314240255,100.0
171.0,84.83492442322991,0.43916013419361655,84.83492442322991,100.0
172.0,84.24821002386635,0.4464705075219207,84.24821002386635,100.0
173.0,84.2283214001591,0.44681681672613593,84.2283214001591,100.0
174.0,84.35759745425617,0.4439250853040357,84.35759745425617,100.0
175.0,84.66587112171838,0.44117898619476975,84.66587112171838,100.0
176.0,84.51670644391407,0.4426687244775576,84.51670644391407,100.0
177.0,84.96420047732697,0.4380581600788631,84.96420047732697,100.0
